ue_id,timestamp,prb_alloc,target_thr,DRB.UEThpUl
0,2025-12-11 08:58:18,66,10000.0,[5750.0]
0,2025-12-11 08:58:19,66,10000.0,[5701.0]
0,2025-12-11 08:58:20,66,10000.0,[5512.0]
0,2025-12-11 08:58:21,46,10000.0,[5518.0]
0,2025-12-11 08:58:23,46,10000.0,[4369.0]
0,2025-12-11 08:58:24,66,10000.0,[4005.0]
0,2025-12-11 08:58:25,66,10000.0,[5431.0]
0,2025-12-11 08:58:26,66,10000.0,[5766.0]
0,2025-12-11 08:58:27,66,10000.0,[5743.0]
0,2025-12-11 08:58:28,66,10000.0,[5756.0]
0,2025-12-11 08:58:29,66,10000.0,[5749.0]
0,2025-12-11 08:58:30,66,10000.0,[5703.0]
0,2025-12-11 08:58:31,66,10000.0,[5772.0]
0,2025-12-11 08:58:32,66,10000.0,[5758.0]
0,2025-12-11 08:58:33,66,10000.0,[5757.0]
0,2025-12-11 08:58:34,66,10000.0,[5752.0]
0,2025-12-11 08:58:35,66,10000.0,[5741.0]
0,2025-12-11 08:58:36,66,10000.0,[5414.0]
0,2025-12-11 08:58:38,66,10000.0,[5732.0]
0,2025-12-11 08:58:41,66,10000.0,[5513.0]
0,2025-12-11 08:58:42,46,10000.0,[5432.0]
0,2025-12-11 08:58:43,46,10000.0,[4381.0]
0,2025-12-11 08:58:44,66,10000.0,[3988.0]
0,2025-12-11 08:58:45,66,10000.0,[5539.0]
0,2025-12-11 08:58:46,46,10000.0,[5747.0]
0,2025-12-11 08:58:47,46,10000.0,[3960.0]
0,2025-12-11 08:58:48,66,10000.0,[4138.0]
0,2025-12-11 08:58:49,66,10000.0,[5738.0]
0,2025-12-11 08:58:51,66,10000.0,[5729.0]
0,2025-12-11 08:58:52,66,10000.0,[5724.0]
0,2025-12-11 08:58:53,66,10000.0,[5774.0]
0,2025-12-11 08:58:54,66,10000.0,[5754.0]
0,2025-12-11 08:58:55,66,10000.0,[5749.0]
0,2025-12-11 08:58:56,66,10000.0,[5749.0]
0,2025-12-11 08:58:57,66,10000.0,[5753.0]
0,2025-12-11 08:58:58,66,10000.0,[5743.0]
0,2025-12-11 08:58:59,66,10000.0,[5757.0]
0,2025-12-11 08:59:00,66,10000.0,[5765.0]
0,2025-12-11 08:59:01,66,10000.0,[5753.0]
